CSsig	SBSsig	Spearman	pVal	pAdj
CX9	SBS30	-0.1303	1.217e-08	1.00837142857143e-07
CX9	SBS33	0.1282	2.103e-08	1.524675e-07
CX9	SBS35	-0.06733	0.003339	0.013833
CX9	SBS36	0.04305	0.0608	0.1513336
CX9	SBS37	-0.1834	8.075e-16	1.56116666666667e-14
CX9	SBS38	0.0401	0.0807	0.180023076923077
CX9	SBS39	0.04251	0.06407	0.1513336
CX9	SBS40	-0.09071	7.581e-05	0.000439698
CX9	SBS60	NA	NA	NA
CX9	SBS55	0.02354	0.3053	0.478578378378378
CX9	SBS44	-0.0136	0.5537	0.617588461538461
CX9	SBS61	-0.01976	0.3897	0.483127659574468
CX9	SBS62	-0.01977	0.3893	0.483127659574468
CX9	SBS63	-0.02854	0.2139	0.38769375
CX9	SBS64	0.05905	0.01008	0.03248
CX9	SBS65	0.03634	0.1135	0.238214285714286
CX9	SBS66	-0.01974	0.3901	0.483127659574468
CX9	SBS67	0.001142	0.9603	0.9603
CX9	SBS68	0.006594	0.774	0.816218181818182
CX9	SBS69	0.05345	0.01987	0.057623
CX9	SBS70	-0.2207	2.268e-22	1.31544e-20
CX9	SBS71	0.06178	0.007093	0.025712125
CX9	SBS72	-0.02607	0.2563	0.412927777777778
CX9	SBS73	-0.008533	0.7103	0.777309433962264
CX9	SBS74	-0.007872	0.7318	0.786007407407407
CX9	SBS75	0.0215	0.3493	0.483127659574468
CX9	SBS76	-0.01625	0.4793	0.564572
CX9	SBS77	0.03619	0.115	0.238214285714286
CX9	SBS78	-0.01976	0.3897	0.483127659574468
CX9	SBS79	-0.01598	0.4867	0.564572
CX9	SBS80	-0.1769	8.295e-15	1.202775e-13
CX9	SBS81	0.05525	0.01606	0.0490252631578947
CX9	SBS82	0.0155	0.4999	0.568513725490196
CX9	SBS83	NA	NA	NA
CX10	SBS1	-0.03985	0.08262	0.171873333333333
CX10	SBS2	0.001851	0.9358	0.969221428571429
CX10	SBS3	0.05476	0.01703	0.0762476923076923
CX10	SBS4	-0.003544	0.8774	0.96017358490566
CX10	SBS5	-0.05319	0.02048	0.0848457142857143
CX10	SBS6	0.03456	0.1323	0.21924
CX10	SBS7a	0.05088	0.02666	0.0966425
CX10	SBS7b	0.05748	0.01225	0.0706018181818182
CX10	SBS7c	0.04507	0.04963	0.134243636363636
CX10	SBS8	-0.009373	0.6832	0.808685714285714
CX10	SBS9	-0.02511	0.2742	0.429827027027027
CX10	SBS10a	-0.02234	0.3307	0.456680952380952
CX10	SBS11	-0.01289	0.5746	0.707841666666667
CX10	SBS12	-0.0331	0.1494	0.2407
CX10	SBS13	0.05676	0.01339	0.0706018181818182
CX10	SBS14	-0.04301	0.061	0.153724166666667
CX10	SBS15	-0.04482	0.05092	0.134243636363636
CX10	SBS16	-0.01389	0.5452	0.687426086956522
CX10	SBS17a	0.04259	0.06361	0.153724166666667
CX10	SBS17b	0.06048	0.008402	0.0541462222222222
CX10	SBS18	0.002026	0.9297	0.969221428571429
CX10	SBS19	-2.523e-05	0.9991	0.9991
CX10	SBS21	-0.03469	0.1309	0.21924
CX10	SBS22	-0.003814	0.8681	0.96017358490566
CX10	SBS26	-0.0391	0.08861	0.171873333333333
CX10	SBS28	0.09523	3.247e-05	0.000627753333333333
CX10	SBS30	-0.0662	0.00391	0.02928275
CX10	SBS33	-0.00533	0.8165	0.92856862745098
CX10	SBS35	-0.01251	0.5858	0.707841666666667
CX10	SBS36	0.04071	0.07621	0.171873333333333
CX10	SBS37	-0.0452	0.04896	0.134243636363636
CX10	SBS38	0.06625	0.003881	0.02928275
CX10	SBS39	0.0219	0.3403	0.459009302325581
CX10	SBS40	-0.05189	0.02379	0.091988
CX10	SBS60	NA	NA	NA
CX10	SBS55	0.06597	0.004039	0.02928275
CX10	SBS44	-0.03906	0.0889	0.171873333333333
CX10	SBS61	-0.02234	0.3307	0.456680952380952
CX10	SBS62	-0.02234	0.3307	0.456680952380952
CX10	SBS63	-0.04484	0.05081	0.134243636363636
CX10	SBS64	0.01905	0.4068	0.52432
CX10	SBS65	0.04787	0.03703	0.126337647058824
CX10	SBS66	-0.02234	0.3307	0.456680952380952
CX10	SBS67	0.03996	0.08179	0.171873333333333
CX10	SBS68	-0.007616	0.7402	0.858632
CX10	SBS69	0.1126	8.721e-07	5.05818e-05
CX10	SBS70	-0.06892	0.002662	0.02928275
CX10	SBS71	0.1066	3.249e-06	9.4221e-05
CX10	SBS72	0.002242	0.9223	0.969221428571429
CX10	SBS73	-0.03689	0.1082	0.190169696969697
CX10	SBS74	-0.03907	0.0888	0.171873333333333
CX10	SBS75	0.06718	0.003409	0.02928275
CX10	SBS76	-0.03702	0.1069	0.190169696969697
CX10	SBS77	0.02112	0.3577	0.471513636363636
CX10	SBS78	-0.02234	0.3307	0.456680952380952
CX10	SBS79	-0.03701	0.107	0.190169696969697
CX10	SBS80	-0.04543	0.04783	0.134243636363636
CX10	SBS81	0.05473	0.01709	0.0762476923076923
CX10	SBS82	-0.001185	0.9589	0.975722807017544
CX10	SBS83	NA	NA	NA
CX11	SBS1	-0.002175	0.9246	0.940821052631579
CX11	SBS2	-0.07796	0.0006755	0.00652983333333333
CX11	SBS3	-0.04688	0.04116	0.127142105263158
CX11	SBS4	-0.01427	0.5344	0.69252
CX11	SBS5	-0.08056	0.0004432	0.00514112
CX11	SBS6	0.06055	0.008325	0.048285
CX11	SBS7a	0.04026	0.07954	0.2058275
CX11	SBS7b	0.04729	0.03941	0.127142105263158
CX11	SBS7c	0.02668	0.2454	0.428347058823529
CX11	SBS8	-0.004675	0.8387	0.884447272727273
CX11	SBS9	-0.03982	0.08285	0.2058275
CX11	SBS10a	-0.009503	0.6791	0.774243137254902
CX11	SBS11	0.03952	0.08517	0.2058275
CX11	SBS12	0.01417	0.5373	0.69252
CX11	SBS13	0.01853	0.4198	0.640747368421053
CX11	SBS14	0.009551	0.6775	0.774243137254902
CX11	SBS15	0.01678	0.4651	0.674395
CX11	SBS16	-0.03228	0.1598	0.331014285714286
CX11	SBS17a	0.03015	0.1892	0.353987096774194
CX11	SBS17b	0.001414	0.9509	0.9509
CX11	SBS18	-0.04876	0.03368	0.12209
CX11	SBS19	-0.01535	0.504	0.679813953488372
CX11	SBS21	0.007362	0.7486	0.834976923076923
CX11	SBS22	-0.09885	1.603e-05	0.000309913333333333
CX11	SBS26	0.01563	0.4963	0.679813953488372
CX11	SBS28	-0.08577	0.0001831	0.00265495
CX11	SBS30	-0.1407	7.505e-10	2.17645e-08
CX11	SBS33	-0.0245	0.2861	0.474108571428571
CX11	SBS35	0.01591	0.4886	0.679813953488372
CX11	SBS36	0.04037	0.07867	0.2058275
CX11	SBS37	-0.07554	0.0009899	0.00820202857142857
CX11	SBS38	0.06456	0.004898	0.0315648888888889
CX11	SBS39	0.0492	0.03207	0.12209
CX11	SBS40	-0.03473	0.1304	0.296692307692308
CX11	SBS60	NA	NA	NA
CX11	SBS55	0.05355	0.01965	0.094975
CX11	SBS44	0.02274	0.3221	0.518938888888889
CX11	SBS61	-0.009475	0.68	0.774243137254902
CX11	SBS62	-0.009503	0.6791	0.774243137254902
CX11	SBS63	0.006101	0.7905	0.849055555555556
CX11	SBS64	0.04241	0.06474	0.187746
CX11	SBS65	0.05903	0.0101	0.0532545454545455
CX11	SBS66	-0.009448	0.6808	0.774243137254902
CX11	SBS67	0.02635	0.2511	0.428347058823529
CX11	SBS68	0.01736	0.4498	0.668933333333333
CX11	SBS69	0.03263	0.1553	0.331014285714286
CX11	SBS70	-0.1743	2.034e-14	1.17972e-12
CX11	SBS71	0.05274	0.02157	0.0962353846153846
CX11	SBS72	-0.04676	0.04165	0.127142105263158
CX11	SBS73	0.02921	0.2034	0.3686625
CX11	SBS74	0.03114	0.1751	0.3502
CX11	SBS75	0.05117	0.0258	0.106885714285714
CX11	SBS76	0.006634	0.7727	0.845596226415094
CX11	SBS77	0.003387	0.8828	0.914328571428571
CX11	SBS78	-0.009475	0.68	0.774243137254902
CX11	SBS79	0.02173	0.344	0.539243243243243
CX11	SBS80	-0.07275	0.001516	0.010991
CX11	SBS81	0.03057	0.1831	0.353987096774194
CX11	SBS82	-0.0345	0.133	0.296692307692308
CX11	SBS83	NA	NA	NA
CX12	SBS1	0.02438	0.2883	0.722583333333333
CX12	SBS2	-0.009418	0.6818	0.918488
CX12	SBS3	0.02174	0.3437	0.766715384615385
CX12	SBS4	0.02015	0.3804	0.7798
CX12	SBS5	0.06987	0.002321	0.0448726666666667
CX12	SBS6	0.008347	0.7163	0.918488
CX12	SBS7a	-0.001598	0.9445	0.978232142857143
CX12	SBS7b	-0.002461	0.9147	0.978232142857143
CX12	SBS7c	0.005541	0.8094	0.920494117647059
CX12	SBS8	-0.04661	0.04233	0.3068925
CX12	SBS9	0.06381	0.005421	0.0786045
CX12	SBS10a	-0.03193	0.1644	0.576947368421053
CX12	SBS11	-0.01843	0.4224	0.799838709677419
CX12	SBS12	0.0202	0.3791	0.7798
CX12	SBS13	-0.008822	0.7009	0.918488
CX12	SBS14	0.0008743	0.9696	0.986610526315789
CX12	SBS15	0.007047	0.759	0.918488
CX12	SBS16	-0.006725	0.7697	0.918488
CX12	SBS17a	-0.03709	0.1063	0.576947368421053
CX12	SBS17b	-0.05339	0.02002	0.232232
CX12	SBS18	0.01551	0.4994	0.9051625
CX12	SBS19	-0.03787	0.09912	0.576947368421053
CX12	SBS21	0.01975	0.3899	0.7798
CX12	SBS22	0.01088	0.6357	0.918488
CX12	SBS26	0.007948	0.7293	0.918488
CX12	SBS28	0.02385	0.299	0.722583333333333
CX12	SBS30	0.02647	0.249	0.656454545454545
CX12	SBS33	-0.0001491	0.9948	0.9948
CX12	SBS35	0.006425	0.7797	0.918488
CX12	SBS36	-0.03143	0.1711	0.576947368421053
CX12	SBS37	0.1597	2.571e-12	1.03182e-10
CX12	SBS38	-0.002644	0.9084	0.978232142857143
CX12	SBS39	0.01257	0.5843	0.918488
CX12	SBS40	0.023	0.3166	0.734512
CX12	SBS60	NA	NA	NA
CX12	SBS55	-0.01447	0.5288	0.918488
CX12	SBS44	0.01056	0.6457	0.918488
CX12	SBS61	-0.03193	0.1644	0.576947368421053
CX12	SBS62	-0.03193	0.1644	0.576947368421053
CX12	SBS63	0.006733	0.7694	0.918488
CX12	SBS64	0.05055	0.02765	0.239954285714286
CX12	SBS65	-0.006063	0.7918	0.918488
CX12	SBS66	-0.03193	0.1644	0.576947368421053
CX12	SBS67	-0.007737	0.7362	0.918488
CX12	SBS68	-0.03017	0.189	0.576947368421053
CX12	SBS69	0.008192	0.7213	0.918488
CX12	SBS70	0.03307	0.1499	0.576947368421053
CX12	SBS71	0.006465	0.7783	0.918488
CX12	SBS72	-0.05013	0.02896	0.239954285714286
CX12	SBS73	0.02753	0.2305	0.656454545454545
CX12	SBS74	-0.003496	0.879	0.978232142857143
CX12	SBS75	-0.01822	0.4275	0.799838709677419
CX12	SBS76	0.001713	0.9406	0.978232142857143
CX12	SBS77	-0.02708	0.2383	0.656454545454545
CX12	SBS78	-0.03193	0.1644	0.576947368421053
CX12	SBS79	0.01326	0.5638	0.918488
CX12	SBS80	0.1587	3.558e-12	1.03182e-10
CX12	SBS81	-0.00805	0.726	0.918488
CX12	SBS82	-0.03064	0.1821	0.576947368421053
CX12	SBS83	NA	NA	NA
CX13	SBS1	0.008939	0.6971	0.777534615384615
CX13	SBS2	0.04806	0.0363	0.0726
CX13	SBS3	-0.03171	0.1672	0.277074285714286
CX13	SBS4	0.08575	0.0001838	0.000969127272727273
CX13	SBS5	-0.0741	0.001235	0.00511642857142857
CX13	SBS6	-0.01148	0.6173	0.702027450980392
CX13	SBS7a	0.001063	0.9631	0.9631
CX13	SBS7b	0.005115	0.8238	0.901516981132075
CX13	SBS7c	0.002166	0.9249	0.9631
CX13	SBS8	-0.06852	0.002821	0.00962458823529412
CX13	SBS9	-0.1356	3.047e-09	5.89086666666667e-08
CX13	SBS10a	-0.02355	0.3051	0.411530232558139
CX13	SBS11	0.0463	0.04373	0.0845446666666667
CX13	SBS12	-0.05132	0.02536	0.0563459259259259
CX13	SBS13	0.1206	1.381e-07	1.60196e-06
CX13	SBS14	-0.05627	0.01422	0.041238
CX13	SBS15	-0.05792	0.01162	0.0354715789473684
CX13	SBS16	0.02159	0.3471	0.457540909090909
CX13	SBS17a	0.03008	0.1903	0.306594444444444
CX13	SBS17b	0.09293	5.017e-05	0.000290986
CX13	SBS18	0.002968	0.8972	0.9631
CX13	SBS19	-0.07618	0.0008958	0.00399664615384615
CX13	SBS21	-0.04915	0.03225	0.0668035714285714
CX13	SBS22	-0.05455	0.01747	0.0482504761904762
CX13	SBS26	-0.05283	0.02136	0.053864347826087
CX13	SBS28	-0.00113	0.9608	0.9631
CX13	SBS30	-0.103	6.96e-06	5.76685714285714e-05
CX13	SBS33	0.09689	2.355e-05	0.000151766666666667
CX13	SBS35	-0.07175	0.00176	0.00680533333333333
CX13	SBS36	0.02725	0.2354	0.369005405405405
CX13	SBS37	-0.1243	5.569e-08	8.07505e-07
CX13	SBS38	0.01368	0.5514	0.652677551020408
CX13	SBS39	0.03323	0.1478	0.252129411764706
CX13	SBS40	-0.07046	0.002129	0.007717625
CX13	SBS60	NA	NA	NA
CX13	SBS55	0.01159	0.6138	0.702027450980392
CX13	SBS44	-0.05283	0.02136	0.053864347826087
CX13	SBS61	-0.02355	0.3051	0.411530232558139
CX13	SBS62	-0.02355	0.3051	0.411530232558139
CX13	SBS63	-0.05792	0.01162	0.0354715789473684
CX13	SBS64	-0.0262	0.2539	0.387531578947368
CX13	SBS65	0.01533	0.5045	0.609604166666667
CX13	SBS66	-0.02355	0.3051	0.411530232558139
CX13	SBS67	-0.02059	0.3701	0.477017777777778
CX13	SBS68	0.001539	0.9466	0.9631
CX13	SBS69	0.1015	9.403e-06	6.817175e-05
CX13	SBS70	-0.1765	9.407e-15	5.45606e-13
CX13	SBS71	0.08208	0.0003443	0.00166411666666667
CX13	SBS72	-0.03532	0.124	0.217939393939394
CX13	SBS73	-0.05102	0.02623	0.0563459259259259
CX13	SBS74	-0.03739	0.1034	0.1874125
CX13	SBS75	0.01691	0.4616	0.569634042553191
CX13	SBS76	-0.05102	0.02623	0.0563459259259259
CX13	SBS77	0.03917	0.08802	0.164682580645161
CX13	SBS78	-0.02355	0.3051	0.411530232558139
CX13	SBS79	-0.05102	0.02623	0.0563459259259259
CX13	SBS80	-0.1197	1.684e-07	1.62786666666667e-06
CX13	SBS81	0.1433	3.614e-10	1.04806e-08
CX13	SBS82	-0.01768	0.4415	0.556673913043478
CX13	SBS83	NA	NA	NA
CX14	SBS1	0.07627	0.0008826	0.0042659
CX14	SBS2	-0.04312	0.06034	0.174986
CX14	SBS3	-0.1462	1.557e-10	9.0306e-09
CX14	SBS4	-0.01876	0.4141	0.615841025641026
CX14	SBS5	-0.05275	0.02154	0.083288
CX14	SBS6	0.001827	0.9366	0.953031578947368
CX14	SBS7a	0.0119	0.6045	0.715530612244898
CX14	SBS7b	0.01409	0.5396	0.691529166666667
CX14	SBS7c	0.00119	0.9587	0.9587
CX14	SBS8	0.003384	0.8829	0.914432142857143
CX14	SBS9	-0.02117	0.3566	0.558994594594595
CX14	SBS10a	0.01301	0.571	0.691529166666667
CX14	SBS11	0.04039	0.07856	0.216975238095238
CX14	SBS12	0.03924	0.0874	0.2185208
CX14	SBS13	-0.1031	6.755e-06	7.8358e-05
CX14	SBS14	-0.03127	0.1733	0.3466
CX14	SBS15	-0.02167	0.3453	0.558994594594595
CX14	SBS16	-0.08002	0.0004837	0.00280546
CX14	SBS17a	-0.04946	0.03117	0.100436666666667
CX14	SBS17b	-0.05045	0.02796	0.0982247058823529
CX14	SBS18	-0.07726	0.0007548	0.00397985454545455
CX14	SBS19	0.01122	0.6252	0.725232
CX14	SBS21	-0.02245	0.3283	0.558994594594595
CX14	SBS22	-0.1257	3.872e-08	7.48586666666667e-07
CX14	SBS26	-0.03843	0.09419	0.2185208
CX14	SBS28	-0.1102	1.502e-06	2.1779e-05
CX14	SBS30	0.08504	0.0002081	0.001508725
CX14	SBS33	-0.03255	0.1564	0.323971428571429
CX14	SBS35	-0.08204	0.0003466	0.00223364444444444
CX14	SBS36	-0.01343	0.5587	0.691529166666667
CX14	SBS37	-0.05519	0.01618	0.0670314285714286
CX14	SBS38	0.01022	0.6564	0.732138461538462
CX14	SBS39	-0.01081	0.6378	0.725341176470588
CX14	SBS40	0.005309	0.8172	0.877733333333333
CX14	SBS60	NA	NA	NA
CX14	SBS55	0.01974	0.39	0.595263157894737
CX14	SBS44	-0.04343	0.05854	0.174986
CX14	SBS61	0.01298	0.5719	0.691529166666667
CX14	SBS62	0.01301	0.571	0.691529166666667
CX14	SBS63	-0.02145	0.3503	0.558994594594595
CX14	SBS64	0.05018	0.02879	0.0982247058823529
CX14	SBS65	0.003635	0.8743	0.914432142857143
CX14	SBS66	0.01297	0.5723	0.691529166666667
CX14	SBS67	0.0148	0.5194	0.691529166666667
CX14	SBS68	-0.02181	0.3424	0.558994594594595
CX14	SBS69	-0.1351	3.443e-09	9.9847e-08
CX14	SBS70	-0.03944	0.08583	0.2185208
CX14	SBS71	-0.1005	1.149e-05	0.00011107
CX14	SBS72	0.03878	0.09123	0.2185208
CX14	SBS73	-0.0262	0.254	0.47878064516129
CX14	SBS74	-0.03773	0.1003	0.223746153846154
CX14	SBS75	0.00822	0.7204	0.788362264150943
CX14	SBS76	-0.02609	0.2559	0.47878064516129
CX14	SBS77	0.02124	0.3551	0.558994594594595
CX14	SBS78	0.01298	0.5719	0.691529166666667
CX14	SBS79	-0.03548	0.1223	0.262718518518519
CX14	SBS80	-0.0592	0.009889	0.0441201538461539
CX14	SBS81	-0.08808	0.000122	0.00101085714285714
CX14	SBS82	0.01655	0.4712	0.68324
CX14	SBS83	NA	NA	NA
CX15	SBS1	0.06171	0.007165	0.0625571428571429
CX15	SBS2	-0.04557	0.04713	0.227795
CX15	SBS3	0.02293	0.318	0.594967741935484
CX15	SBS4	0.0201	0.3815	0.633194285714286
CX15	SBS5	0.007814	0.7337	0.839905660377358
CX15	SBS6	-0.01248	0.587	0.810619047619048
CX15	SBS7a	0.01923	0.4024	0.648311111111111
CX15	SBS7b	0.01101	0.6316	0.839905660377358
CX15	SBS7c	0.02368	0.3025	0.584833333333333
CX15	SBS8	0.02597	0.2581	0.5162
CX15	SBS9	-0.006016	0.7934	0.85217037037037
CX15	SBS10a	0.007529	0.7431	0.839905660377358
CX15	SBS11	-0.01252	0.5856	0.810619047619048
CX15	SBS12	-0.03007	0.1904	0.460133333333333
CX15	SBS13	-0.002614	0.9094	0.925354385964912
CX15	SBS14	-0.02643	0.2498	0.5162
CX15	SBS15	-0.02848	0.215	0.479615384615385
CX15	SBS16	-0.08444	0.0002306	0.0061944
CX15	SBS17a	-0.08251	0.0003204	0.0061944
CX15	SBS17b	-0.05954	0.009473	0.06867925
CX15	SBS18	-0.02007	0.3821	0.633194285714286
CX15	SBS19	0.002753	0.9046	0.925354385964912
CX15	SBS21	-0.03024	0.1879	0.460133333333333
CX15	SBS22	0.01525	0.5068	0.773536842105263
CX15	SBS26	-0.03461	0.1317	0.438038095238095
CX15	SBS28	0.007006	0.7603	0.839905660377358
CX15	SBS30	0.02056	0.3707	0.633194285714286
CX15	SBS33	0.006792	0.7675	0.839905660377358
CX15	SBS35	-0.02208	0.3362	0.6093625
CX15	SBS36	-0.05201	0.02346	0.123698181818182
CX15	SBS37	0.071	0.001968	0.028536
CX15	SBS38	-0.004924	0.8302	0.875483636363636
CX15	SBS39	-0.03238	0.1585	0.438038095238095
CX15	SBS40	-0.03137	0.172	0.453454545454545
CX15	SBS60	NA	NA	NA
CX15	SBS55	0.0009688	0.9664	0.9664
CX15	SBS44	-0.03463	0.1316	0.438038095238095
CX15	SBS61	0.00756	0.7421	0.839905660377358
CX15	SBS62	0.007529	0.7431	0.839905660377358
CX15	SBS63	-0.02849	0.2148	0.479615384615385
CX15	SBS64	-0.01018	0.6575	0.839905660377358
CX15	SBS65	0.01299	0.5717	0.810619047619048
CX15	SBS66	0.00759	0.741	0.839905660377358
CX15	SBS67	0.02677	0.2437	0.5162
CX15	SBS68	-0.08845	0.0001141	0.0061944
CX15	SBS69	-0.008319	0.7172	0.839905660377358
CX15	SBS70	0.0446	0.05207	0.232312307692308
CX15	SBS71	-0.01426	0.5348	0.79534358974359
CX15	SBS72	0.0613	0.00755	0.0625571428571429
CX15	SBS73	-0.03242	0.158	0.438038095238095
CX15	SBS74	-0.03454	0.1326	0.438038095238095
CX15	SBS75	0.01563	0.496	0.773536842105263
CX15	SBS76	-0.03247	0.1574	0.438038095238095
CX15	SBS77	-0.05672	0.01345	0.07801
CX15	SBS78	0.00756	0.7421	0.839905660377358
CX15	SBS79	-0.03237	0.1586	0.438038095238095
CX15	SBS80	0.05766	0.01198	0.0772044444444444
CX15	SBS81	-0.03596	0.1173	0.438038095238095
CX15	SBS82	0.0688	0.00271	0.031436
CX15	SBS83	NA	NA	NA
CX16	SBS1	-0.007909	0.7306	0.784718518518519
CX16	SBS2	0.01285	0.5759	0.710685106382979
CX16	SBS3	0.14	8.921e-10	1.72472666666667e-08
CX16	SBS4	0.03098	0.1773	0.367264285714286
CX16	SBS5	0.06452	0.004927	0.0285766
CX16	SBS6	-0.02759	0.2295	0.429387096774194
CX16	SBS7a	-0.009871	0.6674	0.759003921568627
CX16	SBS7b	-0.01162	0.613	0.725591836734694
CX16	SBS7c	-0.02144	0.3504	0.567433333333333
CX16	SBS8	-0.02099	0.3608	0.567433333333333
CX16	SBS9	0.06299	0.006052	0.0316003333333333
CX16	SBS10a	-0.01927	0.4015	0.567433333333333
CX16	SBS11	-0.01112	0.6283	0.728828
CX16	SBS12	-0.06071	0.008152	0.0363704615384615
CX16	SBS13	0.09934	1.453e-05	0.000140456666666667
CX16	SBS14	-0.04604	0.04492	0.144742222222222
CX16	SBS15	-0.04738	0.039	0.133058823529412
CX16	SBS16	0.0006715	0.9767	0.9767
CX16	SBS17a	-0.008768	0.7026	0.768883018867925
CX16	SBS17b	0.001174	0.9593	0.9767
CX16	SBS18	0.08315	0.0002872	0.00185084444444444
CX16	SBS19	-0.05237	0.02252	0.0870773333333333
CX16	SBS21	-0.04022	0.07984	0.1852288
CX16	SBS22	0.09556	3.044e-05	0.000252217142857143
CX16	SBS26	-0.04322	0.05975	0.16502380952381
CX16	SBS28	0.1249	4.786e-08	5.55176e-07
CX16	SBS30	-0.02491	0.2781	0.488781818181818
CX16	SBS33	0.01888	0.4109	0.567433333333333
CX16	SBS35	0.0316	0.1688	0.362607407407407
CX16	SBS36	-0.009294	0.6857	0.764819230769231
CX16	SBS37	0.1784	4.872e-15	1.41288e-13
CX16	SBS38	-0.003975	0.8626	0.909650909090909
CX16	SBS39	0.03958	0.08476	0.18908
CX16	SBS40	0.02961	0.1972	0.381253333333333
CX16	SBS60	NA	NA	NA
CX16	SBS55	0.0007644	0.9735	0.9767
CX16	SBS44	-0.04322	0.05975	0.16502380952381
CX16	SBS61	-0.01927	0.4015	0.567433333333333
CX16	SBS62	-0.01927	0.4015	0.567433333333333
CX16	SBS63	-0.04738	0.039	0.133058823529412
CX16	SBS64	0.05509	0.01637	0.0678185714285714
CX16	SBS65	-0.01955	0.3947	0.567433333333333
CX16	SBS66	-0.01927	0.4015	0.567433333333333
CX16	SBS67	-0.01683	0.4637	0.611240909090909
CX16	SBS68	-0.03009	0.1901	0.3802
CX16	SBS69	0.08849	0.0001132	0.0008207
CX16	SBS70	0.0624	0.006538	0.0316003333333333
CX16	SBS71	0.125	4.622e-08	5.55176e-07
CX16	SBS72	-0.02555	0.2659	0.48194375
CX16	SBS73	-0.04175	0.06902	0.166798333333333
CX16	SBS74	-0.04322	0.05975	0.16502380952381
CX16	SBS75	-0.01243	0.5885	0.711104166666667
CX16	SBS76	-0.04175	0.06902	0.166798333333333
CX16	SBS77	-0.01415	0.5378	0.678095652173913
CX16	SBS78	-0.01927	0.4015	0.567433333333333
CX16	SBS79	-0.04175	0.06902	0.166798333333333
CX16	SBS80	0.1855	3.678e-16	2.13324e-14
CX16	SBS81	0.01566	0.4955	0.638644444444444
CX16	SBS82	-0.01834	0.4246	0.572716279069767
CX16	SBS83	NA	NA	NA
CX17	SBS1	-0.07836	0.0006335	0.00408255555555556
CX17	SBS2	0.05912	0.009988	0.0482753333333333
CX17	SBS3	0.09741	2.128e-05	0.000246848
CX17	SBS4	0.03508	0.1266	0.24476
CX17	SBS5	0.0004319	0.985	0.985
CX17	SBS6	-0.04683	0.04136	0.121744761904762
CX17	SBS7a	-0.038	0.09789	0.202772142857143
CX17	SBS7b	-0.03865	0.09233	0.202772142857143
CX17	SBS7c	-0.04664	0.04216	0.121744761904762
CX17	SBS8	-0.02569	0.2632	0.413424
CX17	SBS9	-0.002333	0.9191	0.935224561403509
CX17	SBS10a	-0.0213	0.3537	0.413424
CX17	SBS11	-0.01229	0.5926	0.660976923076923
CX17	SBS12	-0.002841	0.9016	0.9338
CX17	SBS13	0.1116	1.096e-06	3.1784e-05
CX17	SBS14	-0.02839	0.2163	0.368982352941176
CX17	SBS15	-0.04111	0.07337	0.1735824
CX17	SBS16	0.05824	0.01116	0.0497907692307692
CX17	SBS17a	0.08463	0.0002233	0.0018502
CX17	SBS17b	0.1576	5.038e-12	2.92204e-10
CX17	SBS18	0.1016	9.233e-06	0.0001338785
CX17	SBS19	0.0351	0.1264	0.24476
CX17	SBS21	-0.03127	0.1732	0.313925
CX17	SBS22	0.05147	0.02494	0.0850894117647059
CX17	SBS26	-0.02385	0.299	0.413424
CX17	SBS28	0.08191	0.000354	0.0025665
CX17	SBS30	-0.04163	0.06981	0.1735824
CX17	SBS33	-0.003205	0.889	0.9338
CX17	SBS35	0.02284	0.32	0.413424
CX17	SBS36	0.04947	0.03115	0.100372222222222
CX17	SBS37	-0.07312	0.001434	0.0083172
CX17	SBS38	-0.03802	0.09771	0.202772142857143
CX17	SBS39	0.006008	0.7936	0.868467924528302
CX17	SBS40	-0.05525	0.01607	0.0621373333333333
CX17	SBS60	NA	NA	NA
CX17	SBS55	-0.02778	0.2264	0.375177142857143
CX17	SBS44	-0.02387	0.2986	0.413424
CX17	SBS61	-0.0213	0.3537	0.413424
CX17	SBS62	-0.0213	0.3537	0.413424
CX17	SBS63	-0.03061	0.1825	0.320757575757576
CX17	SBS64	0.02528	0.271	0.413424
CX17	SBS65	-0.05195	0.02363	0.0850894117647059
CX17	SBS66	-0.0213	0.3537	0.413424
CX17	SBS67	-0.03364	0.143	0.267548387096774
CX17	SBS68	0.09282	5.126e-05	0.000495513333333333
CX17	SBS69	0.05671	0.01347	0.0558042857142857
CX17	SBS70	-0.02118	0.3564	0.413424
CX17	SBS71	0.1036	6.119e-06	0.000118300666666667
CX17	SBS72	0.04342	0.0586	0.154490909090909
CX17	SBS73	-0.0215	0.3492	0.413424
CX17	SBS74	-0.02393	0.2974	0.413424
CX17	SBS75	-0.0409	0.07482	0.1735824
CX17	SBS76	-0.02144	0.3506	0.413424
CX17	SBS77	0.04622	0.04408	0.121744761904762
CX17	SBS78	-0.0213	0.3537	0.413424
CX17	SBS79	-0.02141	0.3512	0.413424
CX17	SBS80	-0.06383	0.005405	0.0284990909090909
CX17	SBS81	-0.005378	0.8149	0.875262962962963
CX17	SBS82	0.01804	0.4321	0.491407843137255
CX17	SBS83	NA	NA	NA
